text,created_at,count_hashtags,user,with_link,with_photo,date,hour,with_link_or_photo,polarity,compound_score
"RT : Granting congressional representation to the roughly 700,000 American citizens who live in DC (including me) is not “total war.…",2020-09-20 19:20:14,0,AOC,False,False,20-09-2020,19:00,False,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}",0.3182
"I am voting early and in person.

What’s your voting plan?",2020-09-20 19:11:30,0,AOC,False,False,20-09-2020,19:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Republicans are now saying ""we can't have a 4-4 court on election day."" But that's exactly what they did when Merrick Ga…",2020-09-20 15:48:42,0,AOC,False,False,20-09-2020,15:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"3 Reasons the GOP want to take RBG’s Supreme Court seat:

1. To gut your healthcare
2. Take away your birth control &amp; control of your body
3. To further dismantle our civil rights https://t.co/ZIMXf8dVco",2020-09-20 15:32:43,0,AOC,True,False,20-09-2020,15:00,True,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.5994}",0.5994
"RT : . hailed RBG in an interview with  and said the fact that the death of a single, important individual coul…",2020-09-20 00:08:33,0,AOC,False,False,20-09-2020,00:00,False,"{'neg': 0.165, 'neu': 0.678, 'pos': 0.157, 'compound': -0.296}",-0.296
"RT : As Republicans show support for moving forward with a Supreme Court nominee quickly,  tells me if that happens, “we…",2020-09-19 21:28:19,0,AOC,False,False,19-09-2020,21:00,False,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.743}",0.743
"And after we work to command victory in November, I need folks to realize that there’s no going back to brunch.

We have a whole new world to build. We cannot accept going back to the way things were, &amp; that includes the Dem party. We must deliver transformative, material change. https://t.co/r7du2yOl2c",2020-09-19 18:05:20,0,AOC,False,False,19-09-2020,18:00,False,"{'neg': 0.081, 'neu': 0.869, 'pos': 0.05, 'compound': -0.1739}",-0.1739
"Here’s what we’re NOT gonna do: give up.

We don’t give up when people need us most. That’s not who we are.

Our democracy is at a faint heartbeat; it was broken even before Trump. But so long as we can save lives, I believe we have an obligation to do so as we build a new world. https://t.co/QBGqflpihC",2020-09-19 17:59:43,0,AOC,False,False,19-09-2020,17:00,False,"{'neg': 0.051, 'neu': 0.896, 'pos': 0.053, 'compound': 0.0258}",0.0258
"RT : . implores every American to vote; says a vote for Biden is a vote to “let our democracy live another day.”

 https:…",2020-09-19 13:25:02,0,AOC,False,False,19-09-2020,13:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : “If Mitch McConnell isn’t going to honor RBG’s final wish, we will. We will. And we have to.” Thank you, ⁦⁩. For your…",2020-09-19 04:19:03,0,AOC,False,False,19-09-2020,04:00,False,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.8126}",0.8126
"RT : watching  on live, [generally quoted:] ""we're all tired, but this is what authoritarianism is supposed to do. It's su…",2020-09-19 04:10:04,0,AOC,False,False,19-09-2020,04:00,False,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.2382}",-0.2382
"You do not need to, nor should you, ignore your fears - there is plenty to be afraid of - but we have possibilities before us.

We can win, we can succeed, but we cannot do it alone. We will need the people.

We must get to work.
Everyone matters.
Everyone has something to give.",2020-09-19 01:34:09,0,AOC,False,False,19-09-2020,01:00,False,"{'neg': 0.03, 'neu': 0.743, 'pos': 0.226, 'compound': 0.9084}",0.9084
"Our first, no 1 priority is to do everything possible to secure electoral college victory in Nov. 

This is the fight of and for our lives. That has always been true, &amp; it becomes more true each day.

Opponents of democracy need your resignation to succeed. Don’t give it to them.",2020-09-19 01:17:25,0,AOC,False,False,19-09-2020,01:00,False,"{'neg': 0.114, 'neu': 0.703, 'pos': 0.183, 'compound': 0.6369}",0.6369
"Now is not the time for cynicism or hopelessness. There is and continues to be political possibility to preserve our democracy &amp; move forward.

It will require each &amp; every one of us, from the streets to the Senate, to grow in courage, strength, and strategy. But it is possible.",2020-09-19 01:17:25,0,AOC,False,False,19-09-2020,01:00,False,"{'neg': 0.115, 'neu': 0.777, 'pos': 0.108, 'compound': -0.1027}",-0.1027
"We have lost a giant in the history of our nation with the passing of Ruth Bader Ginsburg.

It is heartbreaking that in her final moments she was, as are many others, preoccupied with what would happen after her passing.

I want to make one thing clear: we can, and must, fight. https://t.co/QEDDFtSwmK",2020-09-19 01:17:25,0,AOC,True,False,19-09-2020,01:00,True,"{'neg': 0.137, 'neu': 0.796, 'pos': 0.067, 'compound': -0.6124}",-0.6124
"Believe me, I too wish that a little carbon tax here &amp;a little fuel efficiency there would solve this.

There was a time in the early 90s where those policies could’ve made an enormous difference. But our leadership failed &amp; ran out the clock. Now we need WWII-level mobilization.",2020-09-18 21:03:46,0,AOC,False,False,18-09-2020,21:00,False,"{'neg': 0.063, 'neu': 0.807, 'pos': 0.129, 'compound': 0.3446}",0.3446
"It’s almost as if the climate crisis was punted for so long due to fossil fuel lobbyists &amp; weak political leadership that it‘s exploded to become so large + lethal that we now need a massive infrastructure &amp; jobs plan to decarbonize the economy on a rapid timeline

#GreenNewDeal https://t.co/Nda7IHdobw",2020-09-18 20:56:49,1,AOC,True,False,18-09-2020,20:00,True,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.7906}",-0.7906
"Some days I wake up &amp; it seems there’s 500 GOP wannabes pitching themselves as the “anti-AOC.”

First of all, as Republicans y’all don’t have the range.

Secondly, most of you are just afraid to run against your actual Dem opponent. It’s lazy. Work harder. https://t.co/rMMQOSo3lG",2020-09-18 13:35:12,0,AOC,True,False,18-09-2020,13:00,True,"{'neg': 0.054, 'neu': 0.946, 'pos': 0.0, 'compound': -0.3612}",-0.3612
RT : HOY 7 PM ET: La rep. ​ participará en un foro virtual sobre el #Censo2020 ✔️ y se unirá con nuestro  y moderado…,2020-09-17 21:47:16,1,AOC,False,False,17-09-2020,21:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Some background: https://t.co/qWxkRUfZ8Q,2020-09-17 21:02:42,0,AOC,True,False,17-09-2020,21:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"NYC taxi drivers were targeted in an enormous predatory lending scheme for city-issued medallions, creating horrifying financial desperation that has cost lives.

Last year I questioned witnesses regarding the predatory lending crisis &amp; they agreed - this debt must be cancelled. https://t.co/YYHzhq6upR",2020-09-17 21:02:31,0,AOC,True,False,17-09-2020,21:00,True,"{'neg': 0.32, 'neu': 0.6, 'pos': 0.081, 'compound': -0.9149}",-0.9149
"RT : The USPS had a plan to send 5 reusable facemarks to every household in early April. Even had a press release ready.

The White…",2020-09-17 19:07:07,0,AOC,False,False,17-09-2020,19:00,False,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",0.3612
RT : Senate Minority Leader Chuck Schumer and Rep. Alexandria Ocasio-Cortez jointly demanded that the feds do more to help fami…,2020-09-17 17:42:24,0,AOC,False,False,17-09-2020,17:00,False,"{'neg': 0.083, 'neu': 0.787, 'pos': 0.13, 'compound': 0.2682}",0.2682
"Hey you!

You matter. You count.

And we need to count YOU to determine the next 10 years of school funding, elected representation, and so much more.

Please take 5 minutes right now to fill out your census and pass on to your friends: https://t.co/Yug5BgrWYg https://t.co/gbxjNMBq8j",2020-09-17 16:30:29,0,AOC,True,False,17-09-2020,16:00,True,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.7468}",0.7468
"RT : “ Asks Why Abolishing ICE Is 'Controversial' as Democrats Demand Hysterectomy Investigation”

https://t.co/co2ww6lMGJ",2020-09-17 02:04:20,0,AOC,True,False,17-09-2020,02:00,True,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.128}",-0.128
"💌 My  stamp haul today:

1. Succulent Boutonniere stamp
2. Thank You gold foil stamps
3. Earth Day forever stamps https://t.co/ouYARyXmMw https://t.co/aVsCp5iBHV",2020-09-16 23:07:49,0,AOC,True,False,16-09-2020,23:00,True,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612
"RT : STARTING NOW: pandemic workplace organizing panel with us and !

Join here: https://t.co/6NUStG044R",2020-09-16 23:02:04,0,AOC,True,False,16-09-2020,23:00,True,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3595}",0.3595
"RT : Fellas, read more Angela Davis. You don’t know you need it, but you really, really do.",2020-09-16 22:25:06,0,AOC,False,False,16-09-2020,22:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Aggressive, overreaching wealth redistribution *does* happen in the United States, it just happens in the opposite direction conservatives scream about: our system takes money away from everyday people and siphons it towards the profanely wealthy. ⬇️ https://t.co/O4KqY3Z8Fz",2020-09-16 16:50:19,0,AOC,True,False,16-09-2020,16:00,True,"{'neg': 0.096, 'neu': 0.714, 'pos': 0.19, 'compound': 0.6369}",0.6369
"RT : In light of the latest horrible revelations at ICE facilities, I can't help but to recall when Republicans *and* Democrats…",2020-09-16 16:34:26,0,AOC,False,False,16-09-2020,16:00,False,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4365}",-0.4365
"It wasn’t just the right wing.

The reason I didn’t choose a more comfortable term for “targeting &amp; detaining groups largely by ethnicity w/o trial in camps w/ malnutrition, sexual assault, permanent psychological trauma + bodily harm” is bc we shouldn’t be comfortable about it. https://t.co/0A7zIgvdCg",2020-09-16 15:42:08,0,AOC,True,False,16-09-2020,15:00,True,"{'neg': 0.125, 'neu': 0.739, 'pos': 0.136, 'compound': 0.1496}",0.1496
"Cannabis should be legalized &amp; records should be expunged ASAP.

It’s strange that the more conservative step of decriminalization is seen by some as too controversial or “risky.”

Each day we postpone is a day we let communities be ravaged &amp; profiled. It must end. #LegalizeIt https://t.co/axFMm1f3fT",2020-09-16 15:25:01,1,AOC,True,False,16-09-2020,15:00,True,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.5423}",-0.5423
RT : NEW: ICE deported a crucial witness in an ongoing investigation into allegations of sexual assault and harassment at an E…,2020-09-16 00:40:57,0,AOC,False,False,16-09-2020,00:00,False,"{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.8074}",-0.8074
"It’s astounding that after a massive family separation operation, mass sexual assault of detainees, trapping immigrants in COVID-infected detention centers, and now reports of mass hysterectomies (which the US has done before), abolishing ICE is controversial.

Where’s the line?",2020-09-16 00:18:17,0,AOC,False,False,16-09-2020,00:00,False,"{'neg': 0.18, 'neu': 0.757, 'pos': 0.062, 'compound': -0.6486}",-0.6486
"RT : 19 years ago today, I cast my lone vote against endless war. 

What I said then still holds true today: “As we act, let…",2020-09-15 17:25:49,0,AOC,False,False,15-09-2020,17:00,False,"{'neg': 0.208, 'neu': 0.694, 'pos': 0.097, 'compound': -0.4939}",-0.4939
"The fact of the matter is the United States has engaged in a program of mass human rights violations targeting immigrants.

This includes mass child separation, systemic sexual assault of people in detention, kangaroo-court procedures, &amp; more.

Our country must atone for it all. https://t.co/KaacDaww5t",2020-09-15 01:08:46,0,AOC,True,False,15-09-2020,01:00,True,"{'neg': 0.179, 'neu': 0.7, 'pos': 0.122, 'compound': -0.6249}",-0.6249
"RT : If 's Green New Deal is ""extreme,"" how would describe the blood-soaked skies of Oregon? Business as usual?",2020-09-10 00:19:15,0,AOC,False,False,10-09-2020,00:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"The HEROES Act the House passed months ago covers several (but not all) of these points.

GOP Senators, pledging allegiance to Mitch McConnell, have intentionally sat on this bill &amp; did nothing.

People are starving. Babies are sleeping on car floors. Where is the needed urgency?",2020-09-03 23:49:45,0,AOC,False,False,03-09-2020,23:00,False,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.748}",0.748
"Mass evictions could be prevented if Congress prioritized struggling people 1/2 as much as it prioritizes Wall St bailouts.

It’s never too late to help people w/:
- rent + mortgage relief
- 2nd stim check
- UI extension
- Emergency state &amp; local funding
- Expand Medicare
&amp; more https://t.co/1C8WbAkA89",2020-09-03 23:37:00,0,AOC,True,False,03-09-2020,23:00,True,"{'neg': 0.101, 'neu': 0.728, 'pos': 0.172, 'compound': 0.4215}",0.4215
Remember when I said this over a year ago and it was treated as a highly controversial statement https://t.co/qydDKX8eT4,2020-09-03 01:35:30,0,AOC,True,False,03-09-2020,01:00,True,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.2716}",-0.2716
" Can we talk about this collar jewelry!! The lip color! Are you glowing up without me?! 🤣 whew, I’m taking notes 📝",2020-09-03 01:23:40,0,AOC,False,False,03-09-2020,01:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
. I believe you dropped this 👑💞 https://t.co/uRhe0j88H0,2020-09-03 01:19:40,0,AOC,True,False,03-09-2020,01:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Congratulations on your big victory last night, sis !

Guess the Squad isn’t so “vulnerable” after all — we hav…",2020-09-02 18:50:48,0,AOC,False,False,02-09-2020,18:00,False,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.636}",0.636
"Ever notice how primary challenges from progressives are derided as “divisive” and “bad for the party,” yet folks are oddly silent about how the center/conservative wing of the party just spent millions trying to unseat me, Ilhan, Rashida, &amp; Ed Markey?

Funny how that works.",2020-09-02 18:47:28,0,AOC,False,False,02-09-2020,18:00,False,"{'neg': 0.036, 'neu': 0.825, 'pos': 0.139, 'compound': 0.6249}",0.6249
Done ✅ https://t.co/JGaE725nYn,2020-09-02 18:39:56,0,AOC,True,False,02-09-2020,18:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"If the USPS is surprised we are issuing a subpoena, it’s because they weren’t listening.

I said directly in the hearing that if DeJoy didn’t quickly hand over documents, we should issue a subpoena.

They knew the consequences of stalling. Now, where‘s his unaltered calendar? https://t.co/raNrSytmz6",2020-09-02 17:44:23,0,AOC,True,False,02-09-2020,17:00,True,"{'neg': 0.038, 'neu': 0.853, 'pos': 0.109, 'compound': 0.5106}",0.5106
"RT : This Fall,  will become New York's first openly gay Black state senator.  is the youngest woman ever e…",2020-09-02 16:11:36,0,AOC,False,False,02-09-2020,16:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : Growing up, my father told me, don’t beg for your rights, you organize, and you take them. So, to the young people fighting i…",2020-09-02 03:49:02,0,AOC,False,False,02-09-2020,03:00,False,"{'neg': 0.092, 'neu': 0.846, 'pos': 0.062, 'compound': -0.2023}",-0.2023
RT : ‘People are dying … science should not be partisan.’ — Watch ’s spirited defense of environmental justice from 2019 ht…,2020-09-02 03:09:15,0,AOC,False,False,02-09-2020,03:00,False,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.7351}",0.7351
"On a personal note, when I first got to Congress the reception I got in many spaces was v chilly.

Ed Markey wasn’t afraid. He offered his expertise &amp; partnership. He wasn’t scared of big policy &amp; didn’t use kid gloves.

It‘s great to watch him overcome the odds and win tonight. https://t.co/lFjlu4AUiQ",2020-09-02 02:40:33,0,AOC,True,False,02-09-2020,02:00,True,"{'neg': 0.051, 'neu': 0.81, 'pos': 0.139, 'compound': 0.7184}",0.7184
"Congratulations  - yours is a victory for the progressive movement, for 21st century policy, and for the Green New Deal 🌎

THANK YOU to every single voter, supporter, organizer, grassroots donor, &amp; everyday person who helped make this happen. This win belongs to you 💚 https://t.co/pzzr8IAuH2",2020-09-02 02:28:26,0,AOC,True,False,02-09-2020,02:00,True,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.9191}",0.9191
RT : Amazon is hiring an intelligence agent to identify union organizers https://t.co/mcGMHbkbWK,2020-09-01 19:02:01,0,AOC,True,False,01-09-2020,19:00,True,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.5859}",0.5859
"MA: Let’s run up the NUMBERS for ’s re-election today!

She is one of the most gifted history makers, public servants, and policy minds that our country has today.

Let’s help her shatter turnout for #MA07 - get out your vote! 🗳 https://t.co/Xd5m4xB0Im",2020-09-01 18:33:31,1,AOC,True,False,01-09-2020,18:00,True,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.508}",0.508
RT : Our poll workers and our postal workers are essential to our communities &amp; our democracy. Thank you for your service—an…,2020-09-01 17:58:47,0,AOC,False,False,01-09-2020,17:00,False,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612
"It’s not your age that counts - it’s the age of your ideas.
-
🌎🤳🏽Phonebank for  here: https://t.co/LzEYNAl0Dj https://t.co/0e4gaRqd8h",2020-09-01 17:50:37,0,AOC,True,True,01-09-2020,17:00,True,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
RT : TODAY!,2020-09-01 17:11:24,0,AOC,False,False,01-09-2020,17:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Massachusetts: You have one of the most progressive Senate delegations in the United States.

Today is the day to protect it &amp; champion a Green New Deal👷🏼‍♂️🌎👩🏾‍🌾

🗳 VOTE  for US Senate 🗳 
#GreenNewDealmaker
https://t.co/E1ajyqEtiM",2020-09-01 16:50:38,1,AOC,False,False,01-09-2020,16:00,False,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.8519}",0.8519
"RT : Both  and  might be two of the lowest income Americans ever elected to the United States Congress. 

They r…",2020-09-01 15:31:12,0,AOC,False,False,01-09-2020,15:00,False,"{'neg': 0.111, 'neu': 0.769, 'pos': 0.12, 'compound': 0.0516}",0.0516
"RT : .: “Yes, it is possible to write budgets that actually value Black lives. If it feels unfamiliar, that’s because…",2020-08-28 21:25:08,0,AOC,False,False,28-08-2020,21:00,False,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.34}",0.34
"RT : There is tons of internal pushback at Facebook, but the fact remains that this is a company largely run by one guy's d…",2020-08-28 17:44:59,0,AOC,False,False,28-08-2020,17:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"RT : . is the right man for the job and he has a record to prove it.

I'm proud to join  and so many others in e…",2020-08-27 21:54:00,0,AOC,False,False,27-08-2020,21:00,False,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.6486}",0.6486
RT : I'd be remiss if I didn't applaud and thank  for her relentless advocacy on this issue since joining  last ye…,2020-08-27 21:44:09,0,AOC,False,False,27-08-2020,21:00,False,"{'neg': 0.201, 'neu': 0.746, 'pos': 0.053, 'compound': -0.5252}",-0.5252
  Thank you ! It’s been wonderful working on FSC with you.,2020-08-27 21:43:48,0,AOC,False,False,27-08-2020,21:00,False,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7574}",0.7574
"RT : Here's  in 2019 pushing Powell on whether relationship b/w inflation and unemployment was falling apart. Powell agrees,…",2020-08-27 14:55:06,0,AOC,False,False,27-08-2020,14:00,False,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.5423}",-0.5423
"RT : How can you watch this and deny that racism exists? White men with guns are engaged by police with no fear, while a Black…",2020-08-27 04:50:37,0,AOC,False,False,27-08-2020,04:00,False,"{'neg': 0.354, 'neu': 0.565, 'pos': 0.08, 'compound': -0.8481}",-0.8481
"I know there’s a lot going on, but please, please pay attn to the path of Hurricane Laura.

Get yourself &amp; your family to safety now if evacuation orders cover your area.

This hurricane is on a devastating path. The arriving storm surge is being deemed “unsurvivable” by . https://t.co/7ILS03Hhtb",2020-08-27 04:45:26,0,AOC,True,False,27-08-2020,04:00,True,"{'neg': 0.13, 'neu': 0.705, 'pos': 0.165, 'compound': 0.2617}",0.2617
"(And btw - if they give a substantive answer to open a conversation, great! But words matter a great deal in moments like these, and we shouldn’t simply repeat them without giving real thought to understanding why)",2020-08-27 04:32:52,0,AOC,False,False,27-08-2020,04:00,False,"{'neg': 0.048, 'neu': 0.665, 'pos': 0.287, 'compound': 0.8766}",0.8766
"For media outlets and journalists choosing to use the word “boycott” over “strike,” we should ask them to explain why.",2020-08-27 04:29:35,0,AOC,False,False,27-08-2020,04:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"Your cover title is wrong.

You need to change it to STRIKE. https://t.co/zur1HmkEHy",2020-08-27 04:23:17,0,AOC,True,False,27-08-2020,04:00,True,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.6523}",-0.6523
"NBA players are courageously on strike (withholding labor), NOT boycotting (withholding their $ /purchase). The diff is important bc it shows their power as *workers.*

The courage this takes is profound. WNBA organizing in this moment MUST be recognized too. #StrikeForBlackLives https://t.co/QfsJAHLVLx",2020-08-27 04:08:06,1,AOC,True,False,27-08-2020,04:00,True,"{'neg': 0.031, 'neu': 0.749, 'pos': 0.22, 'compound': 0.8425}",0.8425
"RT : A 17 year old white supremacist domestic terrorist drove across state lines, armed with an AR 15.

He shot and killed 2…",2020-08-27 03:20:47,0,AOC,False,False,27-08-2020,03:00,False,"{'neg': 0.31, 'neu': 0.64, 'pos': 0.051, 'compound': -0.8658}",-0.8658
"RT : Jacob Blake broke up a fight and police shot him in the back seven times.

Dylan Roof killed nine people at Emanuel AME C…",2020-08-25 23:15:50,0,AOC,False,False,25-08-2020,23:00,False,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.872}",-0.872
RT : For this issue of  I wrote about police abolition. Please give it a read. https://t.co/Gj7aoiWaCY,2020-08-25 21:45:46,0,AOC,True,False,25-08-2020,21:00,True,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",0.3182
"RT : Avoid the vague ""officer-involved"" for shootings and other cases involving police. Be specific about what happened. If pol…",2020-08-25 21:26:09,0,AOC,False,False,25-08-2020,21:00,False,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.3818}",-0.3818
"RT : The people of #PuertoRico have the right to determine their own destiny. 

Today I've introduced legislation with …",2020-08-25 17:41:16,1,AOC,False,False,25-08-2020,17:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"., the first mujer Boricua in the House, &amp; I co-wrote this piece about PR political status if you’d like to read more.

Very grateful for her leadership 🇵🇷 ⬇️
https://t.co/PHFj49LSW9",2020-08-25 17:33:20,0,AOC,True,False,25-08-2020,17:00,True,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.7245}",0.7245
"Say it with me: the issue of DC &amp; Puerto Rico statehood are not 👏🏽 the 👏🏽 same.👏🏽

PR is a colony of the United States.

Justice isn’t the colonizing country deciding fate for the colonized. It is the people’s decision.

The word is self-determination, not statehood. ¡Gracias! 🇵🇷 https://t.co/Mt5jPET31w",2020-08-25 17:28:48,0,AOC,True,False,25-08-2020,17:00,True,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.7574}",0.7574
" Normally I would agree, but this instance went far, far beyond a tweet - the article, headline, etc repeated the frame and reposted across multiple social networks and their own website SEO",2020-08-25 14:36:58,0,AOC,False,False,25-08-2020,14:00,False,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.1901}",0.1901
 Thanks !,2020-08-25 14:27:36,0,AOC,False,False,25-08-2020,14:00,False,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4926}",0.4926
RT : .’s answer to a question about the news media is worth reading: https://t.co/rbMYUQ7UNQ,2020-08-25 14:19:18,0,AOC,False,True,25-08-2020,14:00,True,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.2263}",0.2263
"The woman the GOP picked as their “proud” Latina to tout “immigrant experience” didn’t seem to know that Puerto Rico is already part of the United States.

It’s quite on message, bc it reflects their belief that Latinos aren’t real citizens, even when we are Native descendants. https://t.co/I7iU3yEGT0",2020-08-25 13:23:18,0,AOC,True,False,25-08-2020,13:00,True,"{'neg': 0.03, 'neu': 0.915, 'pos': 0.056, 'compound': 0.3182}",0.3182
"Here is my new mascot proposal:

Progressives take elephants from Republicans, bc they are compassionate, empathetic creatures w nuanced social structures. 

General Dems can keep Donkeys if desired - we can unite under that tent.

Republicans are Honey Badgers",2020-08-25 03:35:23,0,AOC,False,False,25-08-2020,03:00,False,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.7906}",0.7906
Honestly elephants deserve so much better than to be a mascot for this,2020-08-25 03:10:34,0,AOC,False,False,25-08-2020,03:00,False,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.7334}",0.7334
"GOP 2020: “We have no vision, no values, and no beliefs.” 🇺🇸 https://t.co/23eDG92jNe",2020-08-25 03:07:31,0,AOC,True,False,25-08-2020,03:00,True,"{'neg': 0.342, 'neu': 0.415, 'pos': 0.244, 'compound': -0.2263}",-0.2263
Want to learn a bit about how I prep for hearings? Check out my IG stories 🤗 https://t.co/Tmr2WckLfd,2020-08-24 23:28:26,0,AOC,True,False,24-08-2020,23:00,True,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}",0.0772
 💞,2020-08-24 23:11:09,0,AOC,False,False,24-08-2020,23:00,False,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0
  I got you! 💪🏽💜,2020-08-24 23:09:53,0,AOC,False,False,24-08-2020,23:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
(📸: Kennedi Carter),2020-08-24 21:23:25,0,AOC,False,False,24-08-2020,21:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
"These women are my lifeline. I wouldn’t have been able to survive this first term without their sisterhood.

Thank you  for giving us &amp; 22 activists space to champion Black maternal health, housing, civil rights and economic justice for all. https://t.co/OaE9eySCnh https://t.co/b1RWNeNIgg",2020-08-24 21:21:41,0,AOC,True,True,24-08-2020,21:00,True,"{'neg': 0.043, 'neu': 0.758, 'pos': 0.199, 'compound': 0.822}",0.822
"RT : Make no mistake. The intention is to suppress and criminalize protest. It’s about control, not safety.",2020-08-24 20:59:40,0,AOC,False,False,24-08-2020,20:00,False,"{'neg': 0.407, 'neu': 0.593, 'pos': 0.0, 'compound': -0.7865}",-0.7865
"RT : WATCH:  asked DeJoy if he'd commit to releasing his calendars.

USPS recently rejected 's FOIA reques…",2020-08-24 20:54:33,0,AOC,False,False,24-08-2020,20:00,False,"{'neg': 0.161, 'neu': 0.732, 'pos': 0.107, 'compound': -0.2732}",-0.2732
"RT : . : Can we get a commitment from you to submit your calendar dating back to June 16 to this committee?
DEJOY: I don't…",2020-08-24 19:42:16,0,AOC,False,False,24-08-2020,19:00,False,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}",0.3818
RT : She told him to prepare and everything,2020-08-24 19:29:25,0,AOC,False,False,24-08-2020,19:00,False,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
RT : . pressing a reluctant Louis DeJoy to turn over his calendar to ethics officials so it can be screened for conflic…,2020-08-24 19:25:48,0,AOC,False,False,24-08-2020,19:00,False,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.25}",-0.25
